"sub" "cond" "rt" "accuracy"
"3896" 13 1 0.493412679161362 1
"3897" 13 1 0.618412679161362 1
"3898" 13 1 0.900412679161362 0
"3899" 13 1 0.438412679161362 0
"3900" 13 1 0.645412679161362 0
"3901" 14 1 0.502671843038105 1
"3902" 14 1 1.2846718430381 1
"3903" 14 1 0.510671843038105 1
"3904" 14 1 0.554671843038104 1
"3905" 14 1 0.437671843038104 1
"3906" 14 1 1.2016718430381 1
"3907" 14 1 0.509671843038104 1
"3908" 14 1 1.9606718430381 1
"3909" 14 1 0.391671843038104 1
"3910" 14 1 1.4266718430381 0
"3911" 14 1 1.5406718430381 1
"3912" 14 1 0.452671843038104 1
"3913" 14 1 0.379671843038104 1
"3914" 14 1 0.594671843038104 1
"3915" 14 1 0.456671843038104 1
"3916" 14 1 0.404671843038104 1
"3917" 14 1 0.784671843038104 1
"3918" 14 1 0.932671843038104 1
"3919" 14 1 0.406671843038104 1
"3920" 14 1 0.632671843038104 0
"3921" 14 1 0.522671843038105 1
"3922" 14 1 0.420671843038104 1
"3923" 14 1 1.8106718430381 1
"3924" 14 1 0.373671843038104 1
"3925" 14 1 1.1196718430381 1
"3926" 14 1 0.597671843038104 1
"3927" 14 1 1.0066718430381 1
"3928" 14 1 0.828671843038104 1
"3929" 14 1 0.361671843038105 0
"3930" 14 1 1.3686718430381 0
"3931" 14 1 0.650671843038104 1
"3932" 14 1 2.2336718430381 1
"3933" 14 1 0.466671843038104 1
"3934" 14 1 1.1746718430381 1
"3935" 14 1 0.701671843038104 1
"3936" 14 1 0.786671843038104 1
"3937" 14 1 1.9126718430381 1
"3938" 14 1 0.430671843038104 0
"3939" 14 1 0.417671843038104 1
"3940" 14 1 0.625671843038105 1
"3941" 14 1 0.513671843038104 0
"3942" 14 1 0.371671843038105 0
"3943" 14 1 2.1746718430381 0
"3944" 14 1 0.561671843038104 1
"3945" 14 1 1.3626718430381 1
"3946" 14 1 0.357671843038105 1
"3947" 14 1 0.516671843038105 1
"3948" 14 1 1.4936718430381 1
"3949" 14 1 1.3116718430381 1
"3950" 14 1 0.908671843038104 1
"3951" 14 1 0.666671843038104 1
"3952" 14 1 0.930671843038104 0
"3953" 14 1 0.414671843038104 1
"3954" 14 1 0.416671843038104 1
"3955" 14 1 0.518671843038105 1
"3956" 14 1 0.334671843038104 1
"3957" 14 1 1.1996718430381 1
"3958" 14 1 1.1106718430381 0
"3959" 14 1 1.4476718430381 1
"3960" 14 1 0.737671843038105 1
"3961" 14 1 0.574671843038104 0
"3962" 14 1 0.359671843038105 1
"3963" 14 1 1.0826718430381 1
"3964" 14 1 1.0516718430381 1
"3965" 14 1 0.625671843038105 1
"3966" 14 1 1.1996718430381 1
"3967" 14 1 0.594671843038104 1
"3968" 14 1 0.618671843038104 1
"3969" 14 1 0.874671843038105 1
"3970" 14 1 0.364671843038105 1
"3971" 14 1 0.415671843038104 1
"3972" 14 1 0.601671843038105 1
"3973" 14 1 0.765671843038105 0
"3974" 14 1 0.456671843038104 1
"3975" 14 1 0.613671843038105 1
"3976" 14 1 0.536671843038105 1
"3977" 14 1 0.311671843038104 0
"3978" 14 1 1.1896718430381 1
"3979" 14 1 0.420671843038104 1
"3980" 14 1 1.0736718430381 1
"3981" 14 1 1.8806718430381 1
"3982" 14 1 0.335671843038104 1
"3983" 14 1 1.2606718430381 0
"3984" 14 1 1.5686718430381 1
"3985" 14 1 1.0196718430381 1
"3986" 14 1 0.665671843038105 1
"3987" 14 1 1.7066718430381 1
"3988" 14 1 0.506671843038105 0
"3989" 14 1 0.455671843038104 1
"3990" 14 1 0.911671843038104 0
"3991" 14 1 1.0346718430381 1
"3992" 14 1 0.499671843038104 0
"3993" 14 1 0.716671843038104 1
"3994" 14 1 0.831671843038104 0
"3995" 14 1 0.420671843038104 0
"3996" 14 1 1.2266718430381 0
"3997" 14 1 0.538671843038105 1
"3998" 14 1 0.476671843038105 1
"3999" 14 1 0.939671843038104 1
"4000" 14 1 1.3706718430381 1
"4001" 14 1 0.616671843038104 1
"4002" 14 1 0.956671843038104 1
"4003" 14 1 0.805671843038104 0
"4004" 14 1 1.0846718430381 1
"4005" 14 1 0.910671843038104 1
"4006" 14 1 2.4766718430381 1
"4007" 14 1 1.1146718430381 1
"4008" 14 1 0.697671843038104 1
"4009" 14 1 1.4426718430381 1
"4010" 14 1 0.513671843038104 1
"4011" 14 1 0.760671843038105 1
"4012" 14 1 0.528671843038105 1
"4013" 14 1 1.1576718430381 1
"4014" 14 1 0.587671843038104 1
"4015" 14 1 0.839671843038104 1
"4016" 14 1 1.1296718430381 1
"4017" 14 1 0.332671843038104 1
"4018" 14 1 0.620671843038104 1
"4019" 14 1 0.736671843038105 1
"4020" 14 1 1.1336718430381 1
"4021" 14 1 0.837671843038104 1
"4022" 14 1 0.521671843038104 1
"4023" 14 1 0.446671843038104 1
"4024" 14 1 0.539671843038104 1
"4025" 14 1 0.590671843038104 0
"4026" 14 1 0.592671843038104 1
"4027" 14 1 0.308671843038104 0
"4028" 14 1 0.862671843038105 1
"4029" 14 1 0.754671843038105 1
"4030" 14 1 0.795671843038104 1
"4031" 14 1 0.404671843038104 1
"4032" 14 1 0.422671843038104 1
"4033" 14 1 1.1166718430381 1
"4034" 14 1 0.570671843038104 1
"4035" 14 1 0.726671843038105 1
"4036" 14 1 0.620671843038104 0
"4037" 14 1 0.654671843038104 1
"4038" 14 1 1.1616718430381 1
"4039" 14 1 0.625671843038105 1
"4040" 14 1 0.330671843038104 1
"4041" 14 1 0.461671843038104 1
"4042" 14 1 0.657671843038105 0
"4043" 14 1 1.1246718430381 1
"4044" 14 1 0.709671843038104 1
"4045" 14 1 0.624671843038104 1
"4046" 14 1 0.797671843038104 1
"4047" 14 1 0.465671843038104 1
"4048" 14 1 1.1856718430381 1
"4049" 14 1 0.993671843038105 1
"4050" 14 1 0.996671843038105 1
"4051" 14 1 0.993671843038105 1
"4052" 14 1 0.879671843038105 1
"4053" 14 1 0.678671843038104 1
"4054" 14 1 0.316671843038104 1
"4055" 14 1 0.441671843038104 1
"4056" 14 1 0.983671843038105 1
"4057" 14 1 1.0026718430381 1
"4058" 14 1 1.3366718430381 0
"4059" 14 1 2.2206718430381 0
"4060" 14 1 0.478671843038105 1
"4061" 14 1 0.542671843038105 0
"4062" 14 1 0.606671843038105 1
"4063" 14 1 0.397671843038104 1
"4064" 14 1 0.849671843038105 0
"4065" 14 1 0.365671843038105 1
"4066" 14 1 0.988671843038105 1
"4067" 14 1 1.4056718430381 1
"4068" 14 1 0.581671843038104 1
"4069" 14 1 0.718671843038104 1
"4070" 14 1 2.2826718430381 0
"4071" 14 1 0.531671843038104 1
"4072" 14 1 0.709671843038104 1
"4073" 14 1 0.423671843038104 1
"4074" 14 1 0.553671843038104 1
"4075" 14 1 1.1786718430381 0
"4076" 14 1 1.0136718430381 1
"4077" 14 1 0.378671843038104 1
"4078" 14 1 0.458671843038104 1
"4079" 14 1 1.0006718430381 0
"4080" 14 1 0.833671843038104 1
"4081" 14 1 0.984671843038105 1
"4082" 14 1 1.2246718430381 1
"4083" 14 1 0.449671843038104 1
"4084" 14 1 0.599671843038105 1
"4085" 14 1 0.480671843038105 1
"4086" 14 1 0.547671843038104 1
"4087" 14 1 1.0706718430381 1
"4088" 14 1 1.0416718430381 1
"4089" 14 1 0.443671843038104 1
"4090" 14 1 1.4106718430381 1
"4091" 14 1 0.692671843038104 1
"4092" 14 1 0.459671843038104 1
"4093" 14 1 0.744671843038105 1
"4094" 14 1 0.604671843038105 1
"4095" 14 1 0.953671843038104 1
"4096" 14 1 0.329671843038104 1
"4097" 14 1 0.821671843038104 1
"4098" 14 1 0.738671843038105 0
"4099" 14 1 0.731671843038105 1
"4100" 14 1 0.450671843038104 1
"4101" 14 1 0.783671843038104 1
"4102" 14 1 0.617671843038105 0
"4103" 14 1 0.906671843038104 1
"4104" 14 1 0.617671843038105 1
"4105" 14 1 0.418671843038104 1
"4106" 14 1 0.866671843038105 1
"4107" 14 1 0.660671843038104 1
"4108" 14 1 0.640671843038104 1
"4109" 14 1 0.811671843038104 1
"4110" 14 1 0.602671843038105 1
"4111" 14 1 0.547671843038104 0
"4112" 14 1 1.7076718430381 1
"4113" 14 1 0.704671843038104 0
"4114" 14 1 1.3496718430381 1
"4115" 14 1 0.764671843038105 1
"4116" 14 1 0.620671843038104 1
"4117" 14 1 0.600671843038105 1
"4118" 14 1 1.4766718430381 1
"4119" 14 1 0.696671843038104 1
"4120" 14 1 0.827671843038104 0
"4121" 14 1 0.451671843038104 1
"4122" 14 1 0.721671843038104 0
"4123" 14 1 0.453671843038104 0
"4124" 14 1 0.621671843038105 1
"4125" 14 1 0.680671843038104 1
"4126" 14 1 1.3856718430381 1
"4127" 14 1 0.724671843038105 0
"4128" 14 1 0.607671843038105 1
"4129" 14 1 0.589671843038104 1
"4130" 14 1 1.9316718430381 1
"4131" 14 1 0.572671843038104 1
"4132" 14 1 0.771671843038105 1
"4133" 14 1 0.484671843038105 1
"4134" 14 1 0.929671843038104 1
"4135" 14 1 0.575671843038104 1
"4136" 14 1 1.0186718430381 1
"4137" 14 1 0.443671843038104 1
"4138" 14 1 1.2426718430381 1
"4139" 14 1 0.527671843038104 0
"4140" 14 1 0.952671843038104 1
"4141" 14 1 0.729671843038105 1
"4142" 14 1 1.1576718430381 1
"4143" 14 1 1.1666718430381 1
"4144" 14 1 0.728671843038105 0
"4145" 14 1 0.762671843038105 1
"4146" 14 1 0.763671843038105 1
"4147" 14 1 0.917671843038104 1
"4148" 14 1 0.596671843038104 1
"4149" 14 1 0.739671843038105 1
"4150" 14 1 0.610671843038105 1
"4151" 14 1 0.357671843038105 1
"4152" 14 1 0.614671843038104 1
"4153" 14 1 0.825671843038104 1
"4154" 14 1 0.762671843038105 1
"4155" 14 1 2.0116718430381 1
"4156" 14 1 1.1376718430381 1
"4157" 14 1 0.430671843038104 1
"4158" 14 1 0.780671843038104 0
"4159" 14 1 0.348671843038105 1
"4160" 14 1 0.442671843038104 1
"4161" 14 1 0.813671843038104 1
"4162" 14 1 0.432671843038104 1
"4163" 14 1 1.0096718430381 1
"4164" 14 1 2.9026718430381 1
"4165" 14 1 0.326671843038104 1
"4166" 14 1 0.568671843038104 1
"4167" 14 1 0.449671843038104 1
"4168" 14 1 1.1636718430381 1
"4169" 14 1 0.576671843038104 1
"4170" 14 1 0.426671843038104 0
"4171" 14 1 0.938671843038104 1
"4172" 14 1 0.576671843038104 1
"4173" 14 1 0.731671843038105 1
"4174" 14 1 0.749671843038105 1
"4175" 14 1 1.1696718430381 0
"4176" 14 1 1.5316718430381 1
"4177" 14 1 0.755671843038105 1
"4178" 14 1 0.771671843038105 1
"4179" 14 1 0.722671843038104 1
"4180" 14 1 0.965671843038104 1
"4181" 14 1 1.0256718430381 1
"4182" 14 1 0.793671843038104 1
"4183" 14 1 1.2856718430381 1
"4184" 14 1 0.758671843038105 1
"4185" 14 1 0.772671843038105 1
"4186" 14 1 0.943671843038104 0
"4187" 14 1 0.457671843038104 1
"4188" 14 1 0.673671843038105 1
"4189" 14 1 0.772671843038105 1
"4190" 14 1 0.431671843038104 1
"4191" 14 1 1.6086718430381 1
"4192" 14 1 0.819671843038104 1
"4193" 14 1 0.879671843038105 1
"4194" 14 1 0.768671843038105 1
"4195" 14 1 0.687671843038104 1
"4196" 14 1 0.708671843038104 0
"4197" 14 1 0.851671843038105 1
"4198" 14 1 0.435671843038104 0
"4199" 14 1 0.366671843038105 1
"4200" 14 1 0.517671843038104 1
"4201" 15 1 1.08190948526127 1
"4202" 15 1 0.534909485261273 1
"4203" 15 1 0.409909485261273 0
"4204" 15 1 0.551909485261273 1
"4205" 15 1 0.883909485261273 0
"4206" 15 1 0.372909485261273 1
"4207" 15 1 0.384909485261273 1
"4208" 15 1 0.397909485261273 1
"4209" 15 1 0.626909485261273 1
"4210" 15 1 0.721909485261273 0
"4211" 15 1 1.33490948526127 1
"4212" 15 1 0.441909485261273 1
"4213" 15 1 0.431909485261273 0
"4214" 15 1 0.681909485261273 1
"4215" 15 1 0.594909485261273 1
"4216" 15 1 0.622909485261273 1
"4217" 15 1 0.440909485261273 0
"4218" 15 1 0.536909485261273 1
"4219" 15 1 0.640909485261273 1
"4220" 15 1 0.576909485261273 1
"4221" 15 1 0.372909485261273 1
"4222" 15 1 0.421909485261273 0
"4223" 15 1 0.429909485261273 0
"4224" 15 1 1.02590948526127 0
"4225" 15 1 0.520909485261273 1
"4226" 15 1 0.684909485261273 1
"4227" 15 1 0.667909485261273 1
"4228" 15 1 0.480909485261273 1
"4229" 15 1 0.416909485261273 1
"4230" 15 1 0.381909485261273 1
"4231" 15 1 0.528909485261273 1
"4232" 15 1 0.576909485261273 1
"4233" 15 1 0.451909485261273 1
"4234" 15 1 0.536909485261273 1
"4235" 15 1 0.678909485261273 1
"4236" 15 1 0.711909485261273 0
"4237" 15 1 0.943909485261273 1
"4238" 15 1 0.495909485261273 1
"4239" 15 1 0.492909485261273 1
"4240" 15 1 0.529909485261273 1
"4241" 15 1 0.803909485261273 0
"4242" 15 1 0.411909485261273 1
"4243" 15 1 0.438909485261273 1
"4244" 15 1 0.801909485261273 0
"4245" 15 1 1.13090948526127 1
"4246" 15 1 0.969909485261273 0
"4247" 15 1 0.467909485261273 0
"4248" 15 1 0.463909485261273 1
"4249" 15 1 0.627909485261273 1
"4250" 15 1 0.589909485261273 1
"4251" 15 1 0.548909485261273 1
"4252" 15 1 0.451909485261273 1
"4253" 15 1 0.547909485261273 0
"4254" 15 1 0.613909485261273 1
"4255" 15 1 0.753909485261273 1
"4256" 15 1 0.487909485261273 1
"4257" 15 1 0.576909485261273 0
"4258" 15 1 0.469909485261273 1
"4259" 15 1 0.582909485261273 1
"4260" 15 1 0.645909485261273 1
"4261" 15 1 0.712909485261273 0
"4262" 15 1 0.449909485261273 1
"4263" 15 1 0.789909485261273 1
"4264" 15 1 0.703909485261273 1
"4265" 15 1 0.647909485261273 1
"4266" 15 1 0.818909485261273 1
"4267" 15 1 0.524909485261273 1
"4268" 15 1 0.448909485261273 1
"4269" 15 1 0.723909485261273 1
"4270" 15 1 0.478909485261273 1
"4271" 15 1 0.555909485261273 1
"4272" 15 1 0.434909485261273 1
"4273" 15 1 0.645909485261273 1
"4274" 15 1 0.823909485261273 1
"4275" 15 1 0.599909485261273 1
"4276" 15 1 0.411909485261273 1
"4277" 15 1 0.453909485261273 1
"4278" 15 1 0.608909485261273 0
"4279" 15 1 0.745909485261273 1
"4280" 15 1 0.512909485261273 1
"4281" 15 1 0.431909485261273 0
"4282" 15 1 0.395909485261273 1
"4283" 15 1 0.361909485261273 1
"4284" 15 1 0.807909485261273 1
"4285" 15 1 0.792909485261273 0
"4286" 15 1 0.449909485261273 1
"4287" 15 1 0.400909485261273 1
"4288" 15 1 0.485909485261273 1
"4289" 15 1 2.01190948526127 0
"4290" 15 1 0.772909485261273 1
"4291" 15 1 0.490909485261273 1
"4292" 15 1 1.10190948526127 0
"4293" 15 1 0.427909485261273 1
"4294" 15 1 0.542909485261273 1
"4295" 15 1 0.449909485261273 1
"4296" 15 1 0.710909485261273 1
"4297" 15 1 1.51190948526127 1
"4298" 15 1 0.426909485261273 1
"4299" 15 1 0.811909485261273 1
"4300" 15 1 0.632909485261273 0
"4301" 15 1 0.769909485261273 0
"4302" 15 1 0.564909485261273 1
"4303" 15 1 0.482909485261273 0
"4304" 15 1 0.424909485261273 1
"4305" 15 1 0.466909485261273 1
"4306" 15 1 0.507909485261273 0
"4307" 15 1 0.504909485261273 1
"4308" 15 1 0.828909485261273 0
"4309" 15 1 0.586909485261273 1
"4310" 15 1 0.637909485261273 0
"4311" 15 1 0.420909485261273 1
"4312" 15 1 0.798909485261273 1
"4313" 15 1 0.536909485261273 0
"4314" 15 1 0.830909485261273 0
"4315" 15 1 0.468909485261273 1
"4316" 15 1 0.892909485261273 1
"4317" 15 1 0.552909485261273 0
"4318" 15 1 0.457909485261273 1
"4319" 15 1 0.401909485261273 0
"4320" 15 1 0.419909485261273 0
"4321" 15 1 0.529909485261273 1
"4322" 15 1 0.416909485261273 1
"4323" 15 1 0.392909485261273 1
"4324" 15 1 0.671909485261273 1
"4325" 15 1 0.382909485261273 1
"4326" 15 1 0.426909485261273 1
"4327" 15 1 0.397909485261273 1
"4328" 15 1 0.479909485261273 1
"4329" 15 1 0.712909485261273 0
"4330" 15 1 0.414909485261273 0
"4331" 15 1 0.484909485261273 1
"4332" 15 1 0.673909485261273 0
"4333" 15 1 0.473909485261273 1
"4334" 15 1 0.598909485261273 1
"4335" 15 1 0.884909485261273 0
"4336" 15 1 0.494909485261273 1
"4337" 15 1 0.395909485261273 1
"4338" 15 1 0.546909485261273 1
"4339" 15 1 0.747909485261273 1
"4340" 15 1 0.495909485261273 1
"4341" 15 1 0.497909485261273 1
"4342" 15 1 0.381909485261273 0
"4343" 15 1 0.432909485261273 1
"4344" 15 1 0.417909485261273 1
"4345" 15 1 0.476909485261273 1
"4346" 15 1 0.540909485261273 1
"4347" 15 1 0.411909485261273 1
"4348" 15 1 0.517909485261273 1
"4349" 15 1 0.641909485261273 1
"4350" 15 1 0.478909485261273 1
"4351" 15 1 0.507909485261273 1
"4352" 15 1 0.509909485261273 1
"4353" 15 1 0.586909485261273 1
"4354" 15 1 0.680909485261273 1
"4355" 15 1 0.438909485261273 1
"4356" 15 1 1.00190948526127 1
"4357" 15 1 0.444909485261273 1
"4358" 15 1 0.584909485261273 1
"4359" 15 1 0.622909485261273 1
"4360" 15 1 0.494909485261273 0
"4361" 15 1 1.33990948526127 1
"4362" 15 1 0.424909485261273 1
"4363" 15 1 0.842909485261273 1
"4364" 15 1 0.573909485261273 0
"4365" 15 1 0.578909485261273 0
"4366" 15 1 0.586909485261273 1
"4367" 15 1 0.793909485261273 1
"4368" 15 1 0.676909485261273 1
"4369" 15 1 1.00090948526127 1
"4370" 15 1 0.414909485261273 0
"4371" 15 1 0.772909485261273 0
"4372" 15 1 0.427909485261273 1
"4373" 15 1 0.887909485261273 1
"4374" 15 1 0.635909485261273 0
"4375" 15 1 0.436909485261273 1
"4376" 15 1 0.472909485261273 1
"4377" 15 1 0.554909485261273 1
"4378" 15 1 0.381909485261273 1
"4379" 15 1 0.538909485261273 1
"4380" 15 1 0.635909485261273 0
"4381" 15 1 0.504909485261273 0
"4382" 15 1 0.670909485261273 1
"4383" 15 1 0.899909485261273 1
"4384" 15 1 0.830909485261273 1
"4385" 15 1 0.404909485261273 1
"4386" 15 1 0.466909485261273 1
"4387" 15 1 0.599909485261273 1
"4388" 15 1 0.599909485261273 1
"4389" 15 1 0.468909485261273 1
"4390" 15 1 0.390909485261273 1
"4391" 15 1 0.541909485261273 1
"4392" 15 1 0.458909485261273 1
"4393" 15 1 0.480909485261273 1
"4394" 15 1 0.410909485261273 1
"4395" 15 1 0.523909485261273 0
"4396" 15 1 0.539909485261273 1
"4397" 15 1 0.468909485261273 1
"4398" 15 1 0.611909485261273 0
"4399" 15 1 0.888909485261273 1
"4400" 15 1 0.497909485261273 1
"4401" 15 1 0.521909485261273 1
"4402" 15 1 0.458909485261273 1
"4403" 15 1 0.559909485261273 1
"4404" 15 1 0.758909485261273 1
"4405" 15 1 0.785909485261273 1
"4406" 15 1 0.515909485261273 0
"4407" 15 1 0.599909485261273 1
"4408" 15 1 0.574909485261273 0
"4409" 15 1 0.612909485261273 1
"4410" 15 1 0.740909485261273 1
"4411" 15 1 0.863909485261273 1
"4412" 15 1 0.390909485261273 1
"4413" 15 1 0.802909485261273 1
"4414" 15 1 0.398909485261273 0
"4415" 15 1 0.911909485261273 1
"4416" 15 1 0.716909485261273 1
"4417" 15 1 0.536909485261273 1
"4418" 15 1 0.393909485261273 0
"4419" 15 1 0.674909485261273 1
"4420" 15 1 0.574909485261273 1
"4421" 15 1 0.485909485261273 0
"4422" 15 1 0.440909485261273 1
"4423" 15 1 0.549909485261273 0
"4424" 15 1 0.461909485261273 1
"4425" 15 1 0.563909485261273 1
"4426" 15 1 0.541909485261273 1
"4427" 15 1 0.475909485261273 0
"4428" 15 1 0.423909485261273 1
"4429" 15 1 0.497909485261273 1
"4430" 15 1 0.505909485261273 1
"4431" 15 1 0.427909485261273 1
"4432" 15 1 0.463909485261273 1
"4433" 15 1 0.529909485261273 0
"4434" 15 1 0.969909485261273 1
"4435" 15 1 0.700909485261273 1
"4436" 15 1 0.420909485261273 1
"4437" 15 1 0.557909485261273 1
"4438" 15 1 0.486909485261273 0
"4439" 15 1 0.448909485261273 1
"4440" 15 1 0.437909485261273 1
"4441" 15 1 1.65190948526127 1
"4442" 15 1 0.625909485261273 1
"4443" 15 1 0.632909485261273 1
"4444" 15 1 0.542909485261273 1
"4445" 15 1 0.460909485261273 1
"4446" 15 1 0.488909485261273 1
"4447" 15 1 0.691909485261273 1
"4448" 15 1 0.655909485261273 1
"4449" 15 1 0.640909485261273 1
"4450" 15 1 0.547909485261273 1
"4451" 15 1 0.399909485261273 1
"4452" 15 1 0.657909485261273 1
"4453" 15 1 0.401909485261273 1
"4454" 15 1 0.471909485261273 1
"4455" 15 1 0.898909485261273 1
"4456" 15 1 0.409909485261273 1
"4457" 15 1 0.474909485261273 1
"4458" 15 1 0.608909485261273 0
"4459" 15 1 0.436909485261273 1
"4460" 15 1 0.422909485261273 1
"4461" 15 1 0.807909485261273 1
"4462" 15 1 0.408909485261273 0
"4463" 15 1 0.906909485261273 1
"4464" 15 1 0.574909485261273 1
"4465" 15 1 0.432909485261273 1
"4466" 15 1 0.494909485261273 1
"4467" 15 1 0.583909485261273 1
"4468" 15 1 0.478909485261273 1
"4469" 15 1 0.559909485261273 1
"4470" 15 1 0.374909485261273 0
"4471" 15 1 0.452909485261273 1
"4472" 15 1 0.626909485261273 1
"4473" 15 1 0.448909485261273 1
"4474" 15 1 0.457909485261273 1
"4475" 15 1 0.559909485261273 1
"4476" 15 1 0.462909485261273 1
"4477" 15 1 1.21590948526127 1
"4478" 15 1 0.785909485261273 1
"4479" 15 1 0.629909485261273 1
"4480" 15 1 1.10090948526127 0
"4481" 15 1 0.714909485261273 1
"4482" 15 1 0.684909485261273 1
"4483" 15 1 0.674909485261273 1
"4484" 15 1 0.424909485261273 1
"4485" 15 1 0.675909485261273 1
"4486" 15 1 0.427909485261273 1
"4487" 15 1 0.603909485261273 1
"4488" 15 1 0.578909485261273 0
"4489" 15 1 0.775909485261273 1
"4490" 15 1 0.550909485261273 0
"4491" 15 1 1.01690948526127 1
"4492" 15 1 0.552909485261273 0
"4493" 15 1 0.443909485261273 1
"4494" 15 1 0.884909485261273 1
"4495" 15 1 1.05190948526127 0
"4496" 15 1 0.725909485261273 1
"4497" 15 1 0.382909485261273 1
"4498" 15 1 0.487909485261273 1
"4499" 15 1 0.802909485261273 1
"4500" 15 1 0.557909485261273 1
"4501" 16 1 2.02106484397105 1
"4502" 16 1 0.611064843971048 0
"4503" 16 1 2.12406484397105 1
"4504" 16 1 0.536064843971048 1
"4505" 16 1 1.64706484397105 1
"4506" 16 1 1.51406484397105 1
"4507" 16 1 0.435064843971048 1
"4508" 16 1 1.39106484397105 0
"4509" 16 1 0.934064843971048 1
"4510" 16 1 2.66106484397105 1
"4511" 16 1 0.474064843971048 1
"4512" 16 1 0.849064843971048 1
"4513" 16 1 0.603064843971048 1
"4514" 16 1 0.606064843971048 1
"4515" 16 1 1.02206484397105 1
"4516" 16 1 1.47906484397105 1
"4517" 16 1 1.40606484397105 1
"4518" 16 1 0.934064843971048 1
"4519" 16 1 0.809064843971048 1
"4520" 16 1 0.859064843971048 1
"4521" 16 1 0.640064843971048 1
"4522" 16 1 1.00306484397105 1
"4523" 16 1 0.929064843971048 1
"4524" 16 1 1.06806484397105 1
"4525" 16 1 1.32706484397105 1
"4526" 16 1 1.63306484397105 1
"4527" 16 1 0.635064843971048 1
"4528" 16 1 0.963064843971048 1
"4529" 16 1 0.751064843971048 1
"4530" 16 1 0.496064843971048 0
"4531" 16 1 0.665064843971048 1
"4532" 16 1 1.79506484397105 1
"4533" 16 1 1.56806484397105 1
"4534" 16 1 0.492064843971048 1
"4535" 16 1 0.349064843971048 1
"4536" 16 1 1.06806484397105 1
"4537" 16 1 0.783064843971048 1
"4538" 16 1 1.75706484397105 1
"4539" 16 1 0.757064843971048 1
"4540" 16 1 0.798064843971048 1
"4541" 16 1 1.09406484397105 1
"4542" 16 1 0.455064843971048 0
"4543" 16 1 0.471064843971048 0
"4544" 16 1 0.547064843971048 0
"4545" 16 1 0.972064843971048 1
"4546" 16 1 0.579064843971048 0
"4547" 16 1 1.60706484397105 1
"4548" 16 1 0.762064843971048 1
"4549" 16 1 1.16606484397105 1
"4550" 16 1 1.24506484397105 1
"4551" 16 1 0.616064843971048 1
"4552" 16 1 1.50506484397105 1
"4553" 16 1 1.55206484397105 1
"4554" 16 1 1.10906484397105 1
"4555" 16 1 0.749064843971048 1
"4556" 16 1 0.993064843971048 1
"4557" 16 1 0.765064843971048 1
"4558" 16 1 0.477064843971048 1
"4559" 16 1 0.577064843971048 0
"4560" 16 1 0.524064843971048 1
"4561" 16 1 0.703064843971048 1
"4562" 16 1 0.401064843971048 1
"4563" 16 1 0.452064843971048 1
"4564" 16 1 1.95806484397105 1
"4565" 16 1 0.659064843971048 1
"4566" 16 1 0.466064843971048 1
"4567" 16 1 0.413064843971048 1
"4568" 16 1 0.655064843971048 1
"4569" 16 1 0.553064843971048 1
"4570" 16 1 0.545064843971048 1
"4571" 16 1 1.16006484397105 1
"4572" 16 1 0.405064843971048 1
"4573" 16 1 1.11306484397105 1
"4574" 16 1 0.463064843971048 1
"4575" 16 1 0.745064843971048 1
"4576" 16 1 0.456064843971048 1
"4577" 16 1 0.767064843971048 1
"4578" 16 1 0.723064843971048 1
"4579" 16 1 0.427064843971048 1
"4580" 16 1 0.530064843971048 1
"4581" 16 1 0.590064843971048 1
"4582" 16 1 2.07206484397105 1
"4583" 16 1 1.24206484397105 1
"4584" 16 1 0.390064843971048 1
"4585" 16 1 1.05606484397105 1
"4586" 16 1 0.396064843971048 1
"4587" 16 1 0.379064843971048 1
"4588" 16 1 0.764064843971048 1
"4589" 16 1 1.47906484397105 0
"4590" 16 1 0.735064843971048 1
"4591" 16 1 1.28906484397105 1
"4592" 16 1 0.871064843971048 1
"4593" 16 1 0.473064843971048 1
"4594" 16 1 0.959064843971048 1
"4595" 16 1 0.365064843971048 0
"4596" 16 1 0.727064843971048 1
"4597" 16 1 0.670064843971048 1
"4598" 16 1 2.48406484397105 1
"4599" 16 1 1.01106484397105 1
"4600" 16 1 2.31506484397105 1
"4601" 16 1 1.98706484397105 1
"4602" 16 1 0.702064843971048 0
"4603" 16 1 1.55006484397105 0
"4604" 16 1 0.868064843971048 1
"4605" 16 1 1.31006484397105 1
"4606" 16 1 0.804064843971048 1
"4607" 16 1 0.581064843971048 1
"4608" 16 1 0.725064843971048 1
"4609" 16 1 0.996064843971048 1
"4610" 16 1 0.661064843971048 1
"4611" 16 1 0.378064843971048 1
"4612" 16 1 0.571064843971048 1
"4613" 16 1 0.639064843971048 1
"4614" 16 1 1.67406484397105 0
"4615" 16 1 1.15706484397105 1
"4616" 16 1 1.03506484397105 0
"4617" 16 1 1.18106484397105 1
"4618" 16 1 0.636064843971048 1
"4619" 16 1 0.838064843971048 1
"4620" 16 1 1.72806484397105 1
"4621" 16 1 0.713064843971048 1
"4622" 16 1 0.453064843971048 1
"4623" 16 1 0.571064843971048 1
"4624" 16 1 0.567064843971048 1
"4625" 16 1 0.639064843971048 1
"4626" 16 1 1.09506484397105 1
"4627" 16 1 1.53306484397105 1
"4628" 16 1 0.579064843971048 1
"4629" 16 1 0.635064843971048 1
"4630" 16 1 1.23106484397105 1
